Transaction ID,Customer ID,Merchant ID,Transaction Amount,Time of Transaction,Day of Transaction_cd,Day of Transaction,Product Category_cd,Product Category,Average Monthly Spending,Average Transaction Amount,Average Distance from Home,Number of Transactions in the last 24 hours,Average Time between Transactions in the last 24 hours,Number of Transactions in the last 7 days,Average Time between Transactions in the last 7 days,Distance Traveled in the last 24 hours,Number of Different Merchants Used in the last 24 hours,Number of Different Merchants Used in the last 7 days,Payment Method_cd,Payment Method,Bank Issuer_cd,Bank Issuer,Credit Score,Credit Limit,Account Age,Merchant Location_cd,Merchant Location,Customer Location_cd,Customer Location,Merchant Type_cd,Merchant Type,Customer Type_cd,Customer Type,Fraudulent Transaction,Fraudulent Transaction_cd
745145,978640,93471,19052,01:49:24,4,Thursday,3, Health & Beauty,7355,8118,19,4,2,94,1,74,1,84,9,Net Banking,11,DEF Bank,598,39000,10,14,Delhi,29,"Long Beach, CA",15,Retail Store,2,Occasional,NO,0
731130,808764,15233,65678,01:47:00,3,Wednesday,8,Fashion,1947,1904,44,15,1,96,1,93,0,36,10,Online Payment,15,ICICI Bank,734,83000,3,6, Toronto,5, Manchester,5,Department Store,3,Regular,YES,1
838406,672591,96486,87133,08:46:08,5,Friday,15,Home Decor,2867,1364,111,7,8,96,1,51,4,50,1, Credit Card,16,JP Morgan,816,68000,4,6, Toronto,22,Denver,12,Online,2,Occasional,NO,0
212997,472158,46255,94292,15:26:58,3,Wednesday,18,Pet Supplies,8332,5917,12,8,12,29,1,93,0,3,2, Debit Card,13,HDFC Bank,571,22000,6,15,Denver,19,Colorado,10,Home Store,1, One-time Shopper,NO,0
517078,946471,76576,96973,16:42:18,1,Monday,13,Home and Garden,8559,3617,79,14,12,7,21,37,9,1,8,Mobile Payment,19,TD Bank,660,10000,3,32,Texas,27,Illinois,10,Home Store,1, One-time Shopper,NO,0
933813,522974,13082,51611,18:26:37,7,Sunday,19,Pharmacy,2374,2536,78,9,8,74,2,30,3,58,10,Online Payment,3, TUV Bank,836,61000,4,24,New York,23,Florida,7,Electronics,1, One-time Shopper,NO,0
155478,823265,33883,8337,14:32:06,1,Monday,20,Sports,5799,9021,69,6,3,26,3,67,3,6,7,E-wallet,1, JKL Bank,592,86000,7,15,Denver,13,Bangalore,2,Bookstore,1, One-time Shopper,YES,1
781899,817691,39112,93376,01:36:21,5,Friday,16,Home Improvement,5448,2209,140,11,8,45,2,31,9,25,5,Credit Card,12,Discover,551,84000,9,6, Toronto,2, Berlin,3,Clothing Store,1, One-time Shopper,NO,0
792270,418332,10219,46422,23:35:44,4,Thursday,3, Health & Beauty,102,4345,117,11,6,30,1,31,6,12,7,E-wallet,2, LMN Bank,676,64000,10,21,Los Angeles,2, Berlin,5,Department Store,1, One-time Shopper,NO,0
168412,495237,48695,60960,07:03:53,1,Monday,16,Home Improvement,5315,9651,119,12,8,85,1,63,0,74,3, Mobile Payment,9,Citi,573,87000,4,9,Buenos Aires,25,Hong Kong,5,Department Store,1, One-time Shopper,YES,1
681845,732511,50773,34017,09:33:28,4,Thursday,5,Books,2331,7498,113,15,18,64,1,55,3,41,8,Mobile Payment,8,Chase,602,19000,10,13,Dallas,28,London,18,Specialty Store,3,Regular,YES,1
779865,719502,65511,17594,04:27:30,1,Monday,3, Health & Beauty,3443,995,84,6,21,16,5,11,3,16,5,Credit Card,5,Axis Bank,636,72000,1,24,New York,28,London,1, Online,2,Occasional,YES,1
883887,622198,96944,15846,22:30:06,6,Saturday,10,Furniture,7242,5988,65,5,3,11,2,46,1,8,4,Cash,6,Bank of America,705,11000,9,29,Seattle,17,Chennai,12,Online,3,Regular,NO,0
784175,857869,78038,68612,23:43:09,2,Tuesday,16,Home Improvement,5913,2509,32,11,1,9,18,36,9,9,1, Credit Card,8,Chase,879,18000,8,14,Delhi,10,Arizona,11,Office Supplies Store,2,Occasional,NO,0
637445,233714,85369,635,21:59:59,1,Monday,9,Food and Beverage,9355,5362,133,9,17,66,1,17,4,51,1, Credit Card,8,Chase,856,60000,7,17,Hong Kong,25,Hong Kong,18,Specialty Store,2,Occasional,YES,1
222576,754519,12312,29848,04:14:08,5,Friday,3, Health & Beauty,8807,6512,18,11,9,52,2,9,3,11,7,E-wallet,16,JP Morgan,544,35000,8,6, Toronto,27,Illinois,16,Retailer,3,Regular,NO,0
898492,246233,97744,56887,21:14:02,3,Wednesday,14,Home Appliances,2368,4125,128,6,1,37,3,44,3,15,5,Credit Card,9,Citi,515,2000,8,23,Mumbai,7, San Francisco,15,Retail Store,1, One-time Shopper,YES,1
193852,997132,12890,31022,03:52:40,4,Thursday,6,Books and Stationery,3959,329,33,3,13,46,1,68,1,46,6,Debit Card,16,JP Morgan,557,48000,2,17,Hong Kong,6, Miami,8,Furniture Store,1, One-time Shopper,YES,1
681570,964190,28778,83048,12:53:53,1,Monday,14,Home Appliances,993,6020,109,15,11,89,1,35,5,28,8,Mobile Payment,10,Citibank,800,74000,4,28,Sao Paulo,28,London,18,Specialty Store,3,Regular,YES,1
660553,506243,79712,90430,09:11:31,6,Saturday,2, Electronics,9490,5095,7,8,11,51,3,93,6,51,7,E-wallet,17,JPMorgan Chase,852,2000,6,20,London,30,Los Angeles,5,Department Store,2,Occasional,NO,0
618801,660001,44595,36749,08:17:19,6,Saturday,17,Office Supplies,4148,8395,139,11,19,40,4,49,10,17,9,Net Banking,13,HDFC Bank,626,61000,7,24,New York,29,"Long Beach, CA",1, Online,3,Regular,YES,1
454172,840728,95277,45792,13:59:05,1,Monday,8,Fashion,938,7644,44,8,13,84,2,54,0,12,8,Mobile Payment,12,Discover,866,50000,3,23,Mumbai,11,Atlanta,1, Online,2,Occasional,YES,1
254882,860829,22174,12955,12:20:49,4,Thursday,7,Electronics,8320,6898,24,3,17,91,1,56,0,64,3, Mobile Payment,12,Discover,721,65000,9,3, Los Angeles,6, Miami,16,Retailer,1, One-time Shopper,YES,1
870144,227778,68418,79308,16:14:47,2,Tuesday,6,Books and Stationery,5928,608,51,11,23,10,11,41,4,3,10,Online Payment,18,SBI,596,64000,4,5, Paris,27,Illinois,4,Cosmetics Store,3,Regular,YES,1
859932,240163,76135,39196,08:19:43,7,Sunday,5,Books,6391,6915,130,11,14,44,3,22,9,24,3, Mobile Payment,13,HDFC Bank,626,75000,4,20,London,24,Georgia,12,Online,3,Regular,YES,1
672913,133400,48016,83776,01:37:32,5,Friday,3, Health & Beauty,5608,3815,86,8,2,51,3,46,0,48,7,E-wallet,1, JKL Bank,559,73000,3,28,Sao Paulo,28,London,11,Office Supplies Store,1, One-time Shopper,NO,0
489290,334258,44922,20206,08:21:17,5,Friday,15,Home Decor,532,9704,87,9,2,26,2,15,0,19,3, Mobile Payment,7,Barclays,570,75000,6,29,Seattle,25,Hong Kong,2,Bookstore,2,Occasional,NO,0
527437,536726,57764,48912,16:52:06,2,Tuesday,6,Books and Stationery,9597,4666,67,10,6,14,6,33,2,2,1, Credit Card,17,JPMorgan Chase,509,67000,1,27,San Francisco,26,Houston,8,Furniture Store,2,Occasional,NO,0
920963,333049,52271,32335,07:57:03,4,Thursday,7,Electronics,9626,8495,56,14,4,51,3,83,13,40,8,Mobile Payment,6,Bank of America,602,89000,10,32,Texas,5, Manchester,6,Drug Store,3,Regular,NO,0
883046,618159,20977,28797,22:04:35,6,Saturday,7,Electronics,3457,6613,16,10,9,66,1,36,9,42,6,Debit Card,12,Discover,522,69000,5,33,Tokyo,15,"Brooklyn, NY",14,Restaurant,1, One-time Shopper,NO,0
234248,152528,43450,90566,14:36:10,6,Saturday,3, Health & Beauty,8781,8560,7,10,3,46,1,73,5,31,4,Cash,2, LMN Bank,722,6000,2,3, Los Angeles,31,Manchester,12,Online,1, One-time Shopper,YES,1
737108,370371,77966,53128,06:11:39,4,Thursday,2, Electronics,2369,5435,126,10,16,81,2,81,1,39,9,Net Banking,7,Barclays,603,58000,4,4, New York,8, Vancouver,5,Department Store,2,Occasional,YES,1
463599,820056,97008,54243,01:27:57,5,Friday,12,Home & Kitchen,7885,5772,144,7,13,62,2,8,2,13,9,Net Banking,18,SBI,766,31000,2,10,California,20,Dallas,10,Home Store,1, One-time Shopper,YES,1
541465,139080,90444,2063,12:01:55,4,Thursday,4,Beauty & Personal Care,4519,5821,98,1,16,79,1,74,1,47,9,Net Banking,15,ICICI Bank,690,51000,2,14,Delhi,17,Chennai,18,Specialty Store,3,Regular,YES,1
965267,226627,64597,352,17:03:40,5,Friday,16,Home Improvement,3494,178,35,9,9,83,1,53,0,41,7,E-wallet,14,HSBC,643,15000,5,24,New York,25,Hong Kong,13,Pharmacy,2,Occasional,YES,1
373680,324332,68830,12777,05:53:07,7,Sunday,18,Pet Supplies,2554,8519,26,9,19,75,2,100,1,62,4,Cash,6,Bank of America,564,1000,3,24,New York,14,Boston,3,Clothing Store,1, One-time Shopper,NO,0
271306,250432,47588,90867,01:43:08,7,Sunday,5,Books,1499,3039,26,10,16,42,2,13,9,6,10,Online Payment,7,Barclays,563,58000,1,30,Shanghai,24,Georgia,2,Bookstore,3,Regular,YES,1
978376,426299,63893,24973,16:34:19,4,Thursday,1, Clothing,1507,6901,135,7,1,83,1,12,1,70,3, Mobile Payment,20,Wells Fargo,604,19000,8,24,New York,21,Delhi,16,Retailer,2,Occasional,YES,1
749285,444257,51093,14897,00:36:13,7,Sunday,8,Fashion,9739,5664,55,8,10,23,5,38,4,6,8,Mobile Payment,8,Chase,521,33000,3,29,Seattle,20,Dallas,11,Office Supplies Store,3,Regular,YES,1
968690,391180,7558,67774,18:00:39,7,Sunday,10,Furniture,1252,2724,83,14,4,56,3,25,6,11,8,Mobile Payment,2, LMN Bank,505,8000,6,14,Delhi,24,Georgia,7,Electronics,3,Regular,NO,0
327405,548495,62161,12656,18:46:47,1,Monday,14,Home Appliances,1063,7434,126,4,14,57,2,42,0,21,2, Debit Card,4,AMEX,738,50000,1,23,Mumbai,16,California,6,Drug Store,3,Regular,YES,1
271337,117133,93380,86012,01:33:06,2,Tuesday,1, Clothing,5131,7136,132,10,20,83,2,17,5,3,7,E-wallet,3, TUV Bank,830,1000,8,12,Chicago,22,Denver,17,Salon,2,Occasional,NO,0
467110,199339,2217,32585,19:00:27,6,Saturday,3, Health & Beauty,1540,7766,103,9,8,27,4,88,4,1,4,Cash,6,Bank of America,727,79000,6,33,Tokyo,31,Manchester,4,Cosmetics Store,2,Occasional,NO,0
430614,346339,75193,58070,08:16:43,4,Thursday,13,Home and Garden,1822,2615,49,5,15,49,3,73,4,37,9,Net Banking,17,JPMorgan Chase,500,56000,3,25,Paris,30,Los Angeles,11,Office Supplies Store,3,Regular,YES,1
341737,136931,22051,13035,19:29:16,7,Sunday,15,Home Decor,2422,587,100,1,14,11,7,61,1,8,8,Mobile Payment,3, TUV Bank,568,21000,6,3, Los Angeles,2, Berlin,19,Supermarket,3,Regular,NO,0
349774,932913,46216,30753,14:03:34,2,Tuesday,17,Office Supplies,1481,7417,125,15,18,72,2,96,10,68,1, Credit Card,7,Barclays,691,34000,5,20,London,33,Mexico,17,Salon,2,Occasional,YES,1
574182,823157,78806,87131,23:20:41,1,Monday,14,Home Appliances,4179,9796,115,13,3,91,1,82,3,8,9,Net Banking,18,SBI,640,21000,2,4, New York,10,Arizona,16,Retailer,3,Regular,NO,0
688309,231771,30064,53052,13:35:27,3,Wednesday,4,Beauty & Personal Care,1301,4754,144,6,15,32,1,100,0,4,2, Debit Card,19,TD Bank,680,18000,8,24,New York,29,"Long Beach, CA",7,Electronics,2,Occasional,NO,0
867508,785551,36615,45940,18:19:20,4,Thursday,5,Books,1476,6844,113,15,17,82,1,6,6,5,2, Debit Card,8,Chase,724,30000,4,24,New York,10,Arizona,2,Bookstore,3,Regular,NO,0
219436,452523,14757,66316,10:27:41,5,Friday,9,Food and Beverage,8249,9789,111,7,4,23,7,2,1,16,10,Online Payment,2, LMN Bank,532,81000,2,4, New York,21,Delhi,3,Clothing Store,1, One-time Shopper,YES,1
437744,614688,59741,58643,15:47:52,6,Saturday,12,Home & Kitchen,1658,5320,138,15,6,67,1,49,13,23,1, Credit Card,8,Chase,685,35000,1,17,Hong Kong,7, San Francisco,19,Supermarket,3,Regular,NO,0
569050,729075,64462,38809,07:43:26,2,Tuesday,20,Sports,7043,2979,68,11,6,59,2,86,5,28,2, Debit Card,7,Barclays,600,5000,6,7,Bangalore,22,Denver,11,Office Supplies Store,1, One-time Shopper,NO,0
218920,745743,58950,63684,02:41:28,7,Sunday,18,Pet Supplies,9468,4869,101,9,6,10,9,79,4,9,1, Credit Card,13,HDFC Bank,640,74000,4,28,Sao Paulo,15,"Brooklyn, NY",14,Restaurant,2,Occasional,NO,0
745613,510246,41770,45808,03:09:33,5,Friday,2, Electronics,2143,5478,136,8,1,27,1,75,2,7,2, Debit Card,18,SBI,687,9000,10,3, Los Angeles,22,Denver,9,Hardware,3,Regular,NO,0
755457,737694,38462,72658,08:36:10,5,Friday,8,Fashion,6593,5908,101,14,14,8,2,77,12,2,1, Credit Card,18,SBI,501,33000,2,24,New York,29,"Long Beach, CA",2,Bookstore,3,Regular,YES,1
189310,626354,65862,89485,03:02:59,6,Saturday,19,Pharmacy,3080,8247,64,7,10,13,4,82,0,8,2, Debit Card,9,Citi,623,40000,10,7,Bangalore,6, Miami,17,Salon,2,Occasional,YES,1
429265,697085,11874,1190,05:20:25,6,Saturday,19,Pharmacy,2959,6060,51,4,19,49,2,17,4,4,1, Credit Card,8,Chase,779,35000,3,24,New York,22,Denver,6,Drug Store,1, One-time Shopper,YES,1
994181,240435,35768,67445,15:39:41,6,Saturday,4,Beauty & Personal Care,2276,3036,104,9,14,98,1,66,5,81,10,Online Payment,13,HDFC Bank,723,9000,8,34,Washington,32,Massachusetts,3,Clothing Store,2,Occasional,NO,0
471538,248505,60742,37834,03:20:16,7,Sunday,6,Books and Stationery,3267,2672,2,10,3,31,2,62,1,13,7,E-wallet,4,AMEX,600,45000,7,30,Shanghai,8, Vancouver,11,Office Supplies Store,3,Regular,NO,0
940556,790417,92014,56451,06:10:50,6,Saturday,16,Home Improvement,9695,8140,144,10,16,42,1,77,6,33,5,Credit Card,12,Discover,874,46000,8,7,Bangalore,17,Chennai,3,Clothing Store,3,Regular,YES,1
332082,932336,24148,17823,08:48:43,3,Wednesday,8,Fashion,473,905,73,13,20,90,1,21,7,14,1, Credit Card,10,Citibank,668,52000,5,3, Los Angeles,30,Los Angeles,8,Furniture Store,2,Occasional,NO,0
142927,467699,62504,77664,21:19:37,1,Monday,8,Fashion,1858,5382,65,5,9,91,1,83,1,38,5,Credit Card,2, LMN Bank,577,81000,7,3, Los Angeles,19,Colorado,9,Hardware,1, One-time Shopper,YES,1
459379,270692,22521,8911,01:17:18,4,Thursday,19,Pharmacy,8207,4931,17,14,18,46,1,40,3,37,5,Credit Card,5,Axis Bank,875,89000,3,24,New York,14,Boston,18,Specialty Store,2,Occasional,YES,1
175475,771900,52483,5457,00:20:34,1,Monday,5,Books,6996,4211,126,13,17,94,1,24,3,10,10,Online Payment,17,JPMorgan Chase,682,77000,3,31,Singapore,16,California,5,Department Store,3,Regular,YES,1
427713,947101,44746,66207,12:06:09,1,Monday,16,Home Improvement,8405,6001,143,3,11,69,1,44,2,16,1, Credit Card,1, JKL Bank,612,61000,2,13,Dallas,13,Bangalore,8,Furniture Store,1, One-time Shopper,NO,0
580751,496790,74761,83305,21:57:45,6,Saturday,4,Beauty & Personal Care,5761,2155,45,5,4,27,5,32,2,1,9,Net Banking,8,Chase,869,67000,5,8,Boston,21,Delhi,6,Drug Store,3,Regular,YES,1
707922,438737,63709,88773,12:17:14,5,Friday,15,Home Decor,9232,3135,139,14,16,93,1,63,3,80,9,Net Banking,3, TUV Bank,589,75000,6,16,Florida,29,"Long Beach, CA",10,Home Store,2,Occasional,NO,0
803442,207204,23100,40725,12:53:08,7,Sunday,12,Home & Kitchen,7930,6356,78,3,21,68,1,64,2,46,2, Debit Card,4,AMEX,738,78000,2,7,Bangalore,22,Denver,18,Specialty Store,1, One-time Shopper,YES,1
473856,401389,87664,43195,07:17:58,2,Tuesday,8,Fashion,4301,4198,144,4,2,29,1,48,4,6,9,Net Banking,2, LMN Bank,576,69000,2,18,Houston,16,California,4,Cosmetics Store,2,Occasional,NO,0
872069,294441,92475,47455,20:49:16,7,Sunday,5,Books,7879,2889,55,7,20,1,143,42,6,1,5,Credit Card,13,HDFC Bank,582,64000,6,23,Mumbai,15,"Brooklyn, NY",14,Restaurant,1, One-time Shopper,NO,0
187553,405963,20847,45818,11:37:03,4,Thursday,11,Grocery,561,7246,55,7,4,99,1,88,5,98,7,E-wallet,15,ICICI Bank,782,53000,10,5, Paris,17,Chennai,7,Electronics,2,Occasional,NO,0
419595,853149,51307,53699,19:11:32,7,Sunday,3, Health & Beauty,813,8736,32,2,13,85,1,99,0,8,9,Net Banking,20,Wells Fargo,705,25000,2,27,San Francisco,32,Massachusetts,7,Electronics,2,Occasional,YES,1
774310,395025,84707,71468,11:02:01,5,Friday,9,Food and Beverage,6229,3402,68,4,5,76,1,41,3,51,2, Debit Card,18,SBI,518,18000,1,6, Toronto,18,Chicago,12,Online,1, One-time Shopper,YES,1
175766,944578,29379,92587,10:45:42,7,Sunday,7,Electronics,6444,489,113,11,2,56,3,68,4,7,7,E-wallet,5,Axis Bank,883,30000,9,3, Los Angeles,34,Miami,7,Electronics,3,Regular,NO,0
579011,369159,18140,84261,03:44:00,3,Wednesday,11,Grocery,3438,1539,30,8,19,86,1,35,6,41,2, Debit Card,7,Barclays,680,38000,7,28,Sao Paulo,9,"Anaheim, CA",11,Office Supplies Store,2,Occasional,NO,0
690828,421125,71245,60188,14:37:10,4,Thursday,2, Electronics,2591,2666,96,7,16,65,1,69,1,18,6,Debit Card,3, TUV Bank,587,65000,10,30,Shanghai,7, San Francisco,10,Home Store,1, One-time Shopper,YES,1
552162,998358,40809,43788,20:44:44,6,Saturday,9,Food and Beverage,2386,1461,128,13,13,35,1,77,10,20,8,Mobile Payment,13,HDFC Bank,724,42000,2,16,Florida,34,Miami,5,Department Store,1, One-time Shopper,YES,1
706465,976123,55298,66370,01:33:57,4,Thursday,17,Office Supplies,9422,8947,107,12,7,42,4,43,7,42,2, Debit Card,1, JKL Bank,884,88000,9,18,Houston,20,Dallas,14,Restaurant,2,Occasional,YES,1
803283,487170,26968,31980,13:10:54,5,Friday,15,Home Decor,687,9965,69,14,15,13,10,1,14,6,9,Net Banking,7,Barclays,765,26000,9,22,Miami,33,Mexico,6,Drug Store,2,Occasional,NO,0
307709,767135,88563,68426,08:00:37,3,Wednesday,20,Sports,3987,6269,11,3,10,72,1,93,2,56,6,Debit Card,7,Barclays,544,74000,5,11,Chennai,1, Abu Dhabi,10,Home Store,2,Occasional,YES,1
855330,719236,4085,12016,13:11:46,3,Wednesday,1, Clothing,1220,6389,72,11,20,58,2,93,0,8,6,Debit Card,9,Citi,608,36000,3,25,Paris,29,"Long Beach, CA",16,Retailer,1, One-time Shopper,YES,1
431538,337250,21275,68440,08:30:57,7,Sunday,4,Beauty & Personal Care,6954,973,103,6,9,7,7,88,5,7,6,Debit Card,9,Citi,868,7000,1,9,Buenos Aires,29,"Long Beach, CA",1, Online,2,Occasional,YES,1
629681,529428,56993,79738,15:50:06,2,Tuesday,8,Fashion,427,2850,48,3,13,50,2,32,3,6,9,Net Banking,7,Barclays,838,67000,8,23,Mumbai,12,Austin,16,Retailer,3,Regular,YES,1
680825,702138,60549,3147,02:40:20,6,Saturday,11,Grocery,3472,3470,61,8,6,15,3,17,0,4,9,Net Banking,15,ICICI Bank,889,48000,10,9,Buenos Aires,4, Japan,17,Salon,1, One-time Shopper,YES,1
912371,582004,75470,86007,05:51:06,4,Thursday,5,Books,3820,3159,128,6,18,41,2,84,5,29,10,Online Payment,2, LMN Bank,851,6000,6,7,Bangalore,1, Abu Dhabi,1, Online,2,Occasional,YES,1
253242,396812,61448,50441,15:38:33,7,Sunday,20,Sports,1344,1496,51,9,12,99,1,55,9,43,6,Debit Card,15,ICICI Bank,599,3000,4,24,New York,18,Chicago,17,Salon,2,Occasional,YES,1
905344,297250,27953,28163,03:50:46,3,Wednesday,3, Health & Beauty,8543,4912,15,12,2,53,2,90,5,32,5,Credit Card,14,HSBC,631,32000,3,23,Mumbai,31,Manchester,16,Retailer,2,Occasional,NO,0
737294,159738,75390,65452,10:02:19,6,Saturday,11,Grocery,8572,2720,79,13,23,91,1,66,0,16,6,Debit Card,11,DEF Bank,824,46000,4,27,San Francisco,28,London,12,Online,3,Regular,NO,0
413543,247099,50635,11032,01:05:14,3,Wednesday,6,Books and Stationery,9074,6417,40,1,22,27,2,31,1,23,3, Mobile Payment,8,Chase,549,38000,7,19,Illinois,21,Delhi,12,Online,2,Occasional,YES,1
256267,287662,4723,69951,19:10:59,7,Sunday,3, Health & Beauty,8619,6889,54,14,2,25,2,50,3,16,1, Credit Card,15,ICICI Bank,645,85000,9,3, Los Angeles,26,Houston,17,Salon,2,Occasional,YES,1
453977,893281,64150,51446,19:45:44,3,Wednesday,13,Home and Garden,4153,9751,84,7,9,97,1,43,2,51,3, Mobile Payment,20,Wells Fargo,852,4000,7,12,Chicago,32,Massachusetts,4,Cosmetics Store,3,Regular,YES,1
257916,244141,45229,21452,11:05:29,1,Monday,10,Furniture,174,9896,18,7,2,95,1,45,6,24,5,Credit Card,20,Wells Fargo,573,48000,8,25,Paris,27,Illinois,18,Specialty Store,2,Occasional,NO,0
449415,297559,98177,30164,21:00:12,6,Saturday,9,Food and Beverage,3156,9136,108,3,18,38,1,1,3,20,9,Net Banking,8,Chase,622,61000,3,26,Rio de Janeiro,16,California,16,Retailer,3,Regular,YES,1
148298,559800,82810,73591,03:37:50,2,Tuesday,15,Home Decor,5172,4411,115,4,22,39,2,82,3,1,10,Online Payment,14,HSBC,829,89000,1,26,Rio de Janeiro,34,Miami,16,Retailer,1, One-time Shopper,YES,1
441586,613620,49822,16617,08:50:37,2,Tuesday,15,Home Decor,8429,2978,19,8,10,9,5,62,1,6,8,Mobile Payment,3, TUV Bank,627,59000,8,5, Paris,24,Georgia,12,Online,1, One-time Shopper,YES,1
360392,645275,96463,51060,05:42:58,5,Friday,19,Pharmacy,2937,7784,93,9,2,86,1,28,6,70,6,Debit Card,7,Barclays,600,27000,4,8,Boston,20,Dallas,4,Cosmetics Store,1, One-time Shopper,YES,1
428502,177526,7742,72105,03:19:56,3,Wednesday,1, Clothing,4606,779,53,8,1,25,5,13,8,24,8,Mobile Payment,7,Barclays,654,81000,8,24,New York,16,California,18,Specialty Store,1, One-time Shopper,NO,0
297593,936730,43775,42978,07:33:52,4,Thursday,13,Home and Garden,7708,7078,125,6,15,69,2,25,0,5,10,Online Payment,15,ICICI Bank,503,83000,5,21,Los Angeles,25,Hong Kong,6,Drug Store,2,Occasional,YES,1
733925,367719,13430,84716,00:32:03,1,Monday,8,Fashion,8524,2356,97,5,23,43,3,74,3,29,4,Cash,10,Citibank,664,67000,3,32,Texas,28,London,14,Restaurant,3,Regular,YES,1
926015,163537,72080,57621,13:20:01,2,Tuesday,8,Fashion,6526,8702,51,4,14,24,5,94,4,16,10,Online Payment,2, LMN Bank,713,1000,2,14,Delhi,1, Abu Dhabi,14,Restaurant,3,Regular,NO,0
168467,377594,38670,83597,06:59:01,6,Saturday,7,Electronics,4564,9281,106,13,4,5,8,35,7,2,6,Debit Card,8,Chase,779,33000,2,3, Los Angeles,7, San Francisco,3,Clothing Store,1, One-time Shopper,YES,1
603137,595583,29012,31382,14:22:11,2,Tuesday,2, Electronics,3647,8630,10,11,17,50,3,6,4,28,8,Mobile Payment,18,SBI,721,72000,1,22,Miami,20,Dallas,3,Clothing Store,1, One-time Shopper,YES,1
877972,193650,59667,81698,01:46:27,5,Friday,9,Food and Beverage,6413,2059,108,2,2,95,1,41,0,93,5,Credit Card,4,AMEX,771,8000,6,9,Buenos Aires,2, Berlin,4,Cosmetics Store,1, One-time Shopper,NO,0
338888,873739,4685,35793,03:52:38,6,Saturday,11,Grocery,164,618,38,10,6,76,2,7,6,14,6,Debit Card,6,Bank of America,629,63000,10,12,Chicago,1, Abu Dhabi,18,Specialty Store,3,Regular,NO,0
480723,291626,46389,62320,12:16:04,5,Friday,3, Health & Beauty,9153,5695,27,1,13,41,2,86,0,40,5,Credit Card,1, JKL Bank,520,21000,3,27,San Francisco,33,Mexico,13,Pharmacy,3,Regular,YES,1
430033,369519,99505,69531,23:45:45,1,Monday,18,Pet Supplies,1769,8648,22,12,17,38,3,47,0,19,7,E-wallet,2, LMN Bank,642,7000,5,23,Mumbai,33,Mexico,1, Online,1, One-time Shopper,NO,0
778565,300689,65897,44979,05:09:09,6,Saturday,5,Books,2332,4455,75,7,14,7,4,62,7,7,9,Net Banking,4,AMEX,703,12000,2,3, Los Angeles,15,"Brooklyn, NY",5,Department Store,2,Occasional,NO,0
358325,291083,8806,96861,10:54:19,1,Monday,9,Food and Beverage,4795,8080,134,10,7,13,1,39,10,10,9,Net Banking,12,Discover,760,90000,9,16,Florida,9,"Anaheim, CA",2,Bookstore,2,Occasional,NO,0
488242,865227,26585,30243,23:23:04,7,Sunday,3, Health & Beauty,4952,2528,85,5,8,40,2,5,3,37,8,Mobile Payment,6,Bank of America,784,44000,8,2, London,23,Florida,15,Retail Store,3,Regular,YES,1
844314,188391,86332,39080,07:24:17,4,Thursday,9,Food and Beverage,2380,4731,41,1,8,31,5,70,1,29,7,E-wallet,5,Axis Bank,747,32000,4,16,Florida,20,Dallas,8,Furniture Store,3,Regular,YES,1
323797,713180,91361,79325,03:46:38,5,Friday,2, Electronics,6725,7341,97,12,5,33,3,52,6,9,8,Mobile Payment,12,Discover,625,3000,1,17,Hong Kong,28,London,3,Clothing Store,1, One-time Shopper,YES,1
141781,949208,85147,87598,22:50:34,3,Wednesday,16,Home Improvement,4355,4774,34,3,8,15,1,74,0,2,3, Mobile Payment,5,Axis Bank,513,38000,7,30,Shanghai,24,Georgia,2,Bookstore,3,Regular,NO,0
744077,327295,33197,49119,13:09:15,7,Sunday,20,Sports,5707,8090,17,7,10,66,1,2,7,14,4,Cash,19,TD Bank,886,56000,8,20,London,3, Brazil,12,Online,2,Occasional,NO,0
923268,280120,6653,3869,07:56:30,4,Thursday,16,Home Improvement,8898,502,71,3,22,23,4,11,3,11,7,E-wallet,13,HDFC Bank,750,71000,8,23,Mumbai,26,Houston,9,Hardware,2,Occasional,YES,1
405904,659135,18332,24914,14:00:07,2,Tuesday,2, Electronics,6674,438,24,11,9,4,18,37,8,3,8,Mobile Payment,6,Bank of America,657,43000,3,20,London,11,Atlanta,4,Cosmetics Store,1, One-time Shopper,NO,0
315022,516400,58066,36405,02:58:20,2,Tuesday,10,Furniture,7449,5543,14,14,15,83,1,7,10,46,8,Mobile Payment,2, LMN Bank,752,83000,8,21,Los Angeles,11,Atlanta,18,Specialty Store,1, One-time Shopper,NO,0
438162,403232,56908,23671,00:44:24,1,Monday,7,Electronics,3276,1775,54,3,10,46,1,95,1,37,8,Mobile Payment,19,TD Bank,801,61000,6,34,Washington,25,Hong Kong,12,Online,2,Occasional,NO,0
194156,239557,85866,37553,18:48:36,5,Friday,8,Fashion,6080,7606,115,3,1,85,1,38,2,19,8,Mobile Payment,19,TD Bank,894,63000,9,25,Paris,32,Massachusetts,10,Home Store,3,Regular,NO,0
741476,302048,58856,94347,19:43:02,7,Sunday,6,Books and Stationery,747,821,11,13,1,97,1,54,3,53,6,Debit Card,10,Citibank,769,21000,4,28,Sao Paulo,15,"Brooklyn, NY",12,Online,1, One-time Shopper,NO,0
